"Data (mm-dd)","Distrito","Óbitos"
"Out-04","Santarém","17"
"Out-05","Santarém","13"
"Out-06","Santarém","16"
"Out-07","Santarém","9"
"Out-08","Santarém","15"
"Out-09","Santarém","19"
"Out-10","Santarém","11"
"Out-11","Santarém","7"
"Out-12","Santarém","16"
"Out-13","Santarém","15"
"Out-14","Santarém","15"
"Out-15","Santarém","14"
"Out-16","Santarém","13"
"Out-17","Santarém","14"
"Out-18","Santarém","13"
"Out-19","Santarém","16"
"Out-20","Santarém","20"
"Out-21","Santarém","6"
"Out-22","Santarém","12"
"Out-23","Santarém","20"
"Out-24","Santarém","20"
"Out-25","Santarém","21"
"Out-26","Santarém","18"
"Out-27","Santarém","9"
"Out-28","Santarém","17"
"Out-29","Santarém","15"
"Out-30","Santarém","24"
"Out-31","Santarém","20"
"Nov-01","Santarém","21"
"Nov-02","Santarém","12"
"Nov-03","Santarém","23"
"Nov-04","Santarém","13"
"Nov-05","Santarém","19"
"Nov-06","Santarém","22"
"Nov-07","Santarém","16"
"Nov-08","Santarém","18"
"Nov-09","Santarém","22"
"Nov-10","Santarém","16"
"Nov-11","Santarém","22"
"Nov-12","Santarém","19"
"Nov-13","Santarém","17"
"Nov-14","Santarém","10"
"Nov-15","Santarém","23"
"Nov-16","Santarém","11"
"Nov-17","Santarém","18"
"Nov-18","Santarém","12"
"Nov-19","Santarém","11"
"Nov-20","Santarém","17"
"Nov-21","Santarém","12"
"Nov-22","Santarém","13"
"Nov-23","Santarém","18"
"Nov-24","Santarém","15"
"Nov-25","Santarém","11"
"Nov-26","Santarém","21"
"Nov-27","Santarém","20"
"Nov-28","Santarém","15"
"Nov-29","Santarém","19"
"Nov-30","Santarém","22"
"Dez-01","Santarém","13"
"Dez-02","Santarém","13"
"Dez-03","Santarém","17"
"Dez-04","Santarém","17"
"Dez-05","Santarém","16"
"Dez-06","Santarém","14"
"Dez-07","Santarém","11"
"Dez-08","Santarém","21"
"Dez-09","Santarém","16"
"Dez-10","Santarém","14"
"Dez-11","Santarém","14"
"Dez-12","Santarém","11"
"Dez-13","Santarém","20"
"Dez-14","Santarém","20"
"Dez-15","Santarém","25"
"Dez-16","Santarém","18"
"Dez-17","Santarém","11"
"Dez-18","Santarém","13"
"Dez-19","Santarém","21"
"Dez-20","Santarém","14"
"Dez-21","Santarém","13"
"Dez-22","Santarém","18"
"Dez-23","Santarém","20"
"Dez-24","Santarém","20"
"Dez-25","Santarém","13"
"Dez-26","Santarém","18"
"Dez-27","Santarém","23"
"Dez-28","Santarém","18"
"Dez-29","Santarém","17"
"Dez-30","Santarém","16"
"Dez-31","Santarém","15"
"Jan-01","Setúbal","35"
"Jan-02","Setúbal","34"
"Jan-03","Setúbal","31"
"Jan-04","Setúbal","33"
"Jan-05","Setúbal","33"
"Jan-06","Setúbal","44"
"Jan-07","Setúbal","50"
"Jan-08","Setúbal","32"
"Jan-09","Setúbal","42"
"Jan-10","Setúbal","40"
"Jan-11","Setúbal","39"
"Jan-12","Setúbal","41"
"Jan-13","Setúbal","35"
"Jan-14","Setúbal","45"
"Jan-15","Setúbal","35"
"Jan-16","Setúbal","51"
"Jan-17","Setúbal","34"
"Jan-18","Setúbal","37"
"Jan-19","Setúbal","37"
"Jan-20","Setúbal","43"
"Jan-21","Setúbal","25"
"Jan-22","Setúbal","44"
"Jan-23","Setúbal","43"
"Jan-24","Setúbal","53"
"Jan-25","Setúbal","33"
"Jan-26","Setúbal","28"
"Jan-27","Setúbal","40"
"Jan-28","Setúbal","39"
"Jan-29","Setúbal","28"
"Jan-30","Setúbal","31"
"Jan-31","Setúbal","31"
"Fev-01","Setúbal","31"
"Fev-02","Setúbal","33"
"Fev-03","Setúbal","33"
"Fev-04","Setúbal","34"
"Fev-05","Setúbal","52"
"Fev-06","Setúbal","40"
"Fev-07","Setúbal","33"
"Fev-08","Setúbal","32"
"Fev-09","Setúbal","31"
"Fev-10","Setúbal","31"
"Fev-11","Setúbal","43"
"Fev-12","Setúbal","35"
"Fev-13","Setúbal","31"
"Fev-14","Setúbal","27"
"Fev-15","Setúbal","44"
"Fev-16","Setúbal","35"
"Fev-17","Setúbal","22"
"Fev-18","Setúbal","28"
"Fev-19","Setúbal","36"
"Fev-20","Setúbal","29"
"Fev-21","Setúbal","28"
"Fev-22","Setúbal","24"
"Fev-23","Setúbal","33"
"Fev-24","Setúbal","24"
"Fev-25","Setúbal","27"
"Fev-26","Setúbal","27"
"Fev-27","Setúbal","29"
"Fev-28","Setúbal","27"
"Mar-01","Setúbal","28"
"Mar-02","Setúbal","28"
"Mar-03","Setúbal","27"
"Mar-04","Setúbal","35"
"Mar-05","Setúbal","29"
"Mar-06","Setúbal","23"
"Mar-07","Setúbal","21"
"Mar-08","Setúbal","26"
"Mar-09","Setúbal","21"
"Mar-10","Setúbal","28"
"Mar-11","Setúbal","23"
"Mar-12","Setúbal","24"
"Mar-13","Setúbal","25"
"Mar-14","Setúbal","31"
"Mar-15","Setúbal","25"
"Mar-16","Setúbal","22"
"Mar-17","Setúbal","18"
"Mar-18","Setúbal","23"
"Mar-19","Setúbal","20"
"Mar-20","Setúbal","24"
"Mar-21","Setúbal","34"
"Mar-22","Setúbal","27"
"Mar-23","Setúbal","25"
"Mar-24","Setúbal","23"
"Mar-25","Setúbal","18"
"Mar-26","Setúbal","22"
"Mar-27","Setúbal","38"
"Mar-28","Setúbal","20"
"Mar-29","Setúbal","28"
"Mar-30","Setúbal","33"
"Mar-31","Setúbal","33"
"Abr-01","Setúbal","23"
"Abr-02","Setúbal","30"
"Abr-03","Setúbal","17"
"Abr-04","Setúbal","23"
"Abr-05","Setúbal","18"
"Abr-06","Setúbal","32"
"Abr-07","Setúbal","30"
"Abr-08","Setúbal","32"
"Abr-09","Setúbal","21"
"Abr-10","Setúbal","23"
"Abr-11","Setúbal","13"
"Abr-12","Setúbal","23"
"Abr-13","Setúbal","15"
"Abr-14","Setúbal","20"
"Abr-15","Setúbal","37"
"Abr-16","Setúbal","21"
"Abr-17","Setúbal","17"
"Abr-18","Setúbal","18"
"Abr-19","Setúbal","24"
"Abr-20","Setúbal","16"
"Abr-21","Setúbal","28"
"Abr-22","Setúbal","23"
"Abr-23","Setúbal","22"
"Abr-24","Setúbal","28"
"Abr-25","Setúbal","22"
"Abr-26","Setúbal","27"
"Abr-27","Setúbal","17"
"Abr-28","Setúbal","27"
"Abr-29","Setúbal","20"
"Abr-30","Setúbal","23"
"Mai-01","Setúbal","23"
"Mai-02","Setúbal","28"
"Mai-03","Setúbal","27"
"Mai-04","Setúbal","30"
"Mai-05","Setúbal","22"
"Mai-06","Setúbal","24"
"Mai-07","Setúbal","32"
"Mai-08","Setúbal","20"
"Mai-09","Setúbal","16"
"Mai-10","Setúbal","32"
"Mai-11","Setúbal","18"
"Mai-12","Setúbal","24"
"Mai-13","Setúbal","17"
"Mai-14","Setúbal","35"
"Mai-15","Setúbal","21"
"Mai-16","Setúbal","27"
"Mai-17","Setúbal","24"
"Mai-18","Setúbal","26"
"Mai-19","Setúbal","15"
"Mai-20","Setúbal","22"
"Mai-21","Setúbal","17"
"Mai-22","Setúbal","19"
"Mai-23","Setúbal","18"
"Mai-24","Setúbal","28"
"Mai-25","Setúbal","24"
"Mai-26","Setúbal","28"
"Mai-27","Setúbal","16"
"Mai-28","Setúbal","19"
"Mai-29","Setúbal","20"
"Mai-30","Setúbal","34"
"Mai-31","Setúbal","18"
"Jun-01","Setúbal","26"
"Jun-02","Setúbal","21"
"Jun-03","Setúbal","19"
"Jun-04","Setúbal","24"
"Jun-05","Setúbal","25"
"Jun-06","Setúbal","26"
"Jun-07","Setúbal","13"
"Jun-08","Setúbal","20"
"Jun-09","Setúbal","13"
"Jun-10","Setúbal","29"
"Jun-11","Setúbal","23"
"Jun-12","Setúbal","13"
"Jun-13","Setúbal","16"
"Jun-14","Setúbal","15"
"Jun-15","Setúbal","20"
"Jun-16","Setúbal","31"
"Jun-17","Setúbal","26"
"Jun-18","Setúbal","25"
"Jun-19","Setúbal","20"
"Jun-20","Setúbal","25"
"Jun-21","Setúbal","18"
"Jun-22","Setúbal","13"
"Jun-23","Setúbal","25"
"Jun-24","Setúbal","19"
"Jun-25","Setúbal","20"
"Jun-26","Setúbal","21"
"Jun-27","Setúbal","22"
"Jun-28","Setúbal","19"
"Jun-29","Setúbal","13"
"Jun-30","Setúbal","19"
"Jul-01","Setúbal","21"
"Jul-02","Setúbal","24"
"Jul-03","Setúbal","25"
"Jul-04","Setúbal","13"
"Jul-05","Setúbal","15"
"Jul-06","Setúbal","28"
"Jul-07","Setúbal","19"
"Jul-08","Setúbal","24"
"Jul-09","Setúbal","20"
"Jul-10","Setúbal","18"
"Jul-11","Setúbal","28"
"Jul-12","Setúbal","29"
"Jul-13","Setúbal","20"
"Jul-14","Setúbal","23"
"Jul-15","Setúbal","22"
"Jul-16","Setúbal","24"
"Jul-17","Setúbal","21"
"Jul-18","Setúbal","24"
"Jul-19","Setúbal","29"
"Jul-20","Setúbal","15"
"Jul-21","Setúbal","23"
"Jul-22","Setúbal","15"
"Jul-23","Setúbal","23"
"Jul-24","Setúbal","12"
"Jul-25","Setúbal","22"
"Jul-26","Setúbal","16"
"Jul-27","Setúbal","29"
"Jul-28","Setúbal","25"
"Jul-29","Setúbal","30"
"Jul-30","Setúbal","19"
"Jul-31","Setúbal","22"
"Ago-01","Setúbal","13"
"Ago-02","Setúbal","28"
"Ago-03","Setúbal","22"
"Ago-04","Setúbal","15"
"Ago-05","Setúbal","19"
"Ago-06","Setúbal","23"
"Ago-07","Setúbal","27"
"Ago-08","Setúbal","25"
"Ago-09","Setúbal","21"
"Ago-10","Setúbal","17"
"Ago-11","Setúbal","18"
"Ago-12","Setúbal","12"
"Ago-13","Setúbal","18"
"Ago-14","Setúbal","18"
"Ago-15","Setúbal","27"
"Ago-16","Setúbal","19"
"Ago-17","Setúbal","26"
"Ago-18","Setúbal","24"
"Ago-19","Setúbal","13"
"Ago-20","Setúbal","18"
"Ago-21","Setúbal","15"
"Ago-22","Setúbal","29"
"Ago-23","Setúbal","26"
"Ago-24","Setúbal","26"
"Ago-25","Setúbal","23"
"Ago-26","Setúbal","30"
"Ago-27","Setúbal","21"
"Ago-28","Setúbal","24"
"Ago-29","Setúbal","23"
"Ago-30","Setúbal","25"
"Ago-31","Setúbal","20"
"Set-01","Setúbal","20"
"Set-02","Setúbal","18"
"Set-03","Setúbal","36"
"Set-04","Setúbal","24"
"Set-05","Setúbal","18"
"Set-06","Setúbal","23"
"Set-07","Setúbal","30"
"Set-08","Setúbal","27"
"Set-09","Setúbal","14"
"Set-10","Setúbal","24"
"Set-11","Setúbal","21"
"Set-12","Setúbal","22"
"Set-13","Setúbal","26"
"Set-14","Setúbal","31"
"Set-15","Setúbal","22"
"Set-16","Setúbal","23"
"Set-17","Setúbal","13"
"Set-18","Setúbal","30"
"Set-19","Setúbal","26"
"Set-20","Setúbal","16"
"Set-21","Setúbal","18"
"Set-22","Setúbal","23"
"Set-23","Setúbal","21"
"Set-24","Setúbal","20"
"Set-25","Setúbal","23"
"Set-26","Setúbal","21"
"Set-27","Setúbal","22"
"Set-28","Setúbal","24"
"Set-29","Setúbal","17"
"Set-30","Setúbal","24"
"Out-01","Setúbal","20"
"Out-02","Setúbal","22"
"Out-03","Setúbal","19"
"Out-04","Setúbal","22"
"Out-05","Setúbal","20"
"Out-06","Setúbal","15"
"Out-07","Setúbal","20"
"Out-08","Setúbal","20"
"Out-09","Setúbal","19"
"Out-10","Setúbal","24"
"Out-11","Setúbal","14"
"Out-12","Setúbal","23"
"Out-13","Setúbal","14"
"Out-14","Setúbal","23"
"Out-15","Setúbal","22"
"Out-16","Setúbal","30"
"Out-17","Setúbal","22"
"Out-18","Setúbal","37"
"Out-19","Setúbal","25"
"Out-20","Setúbal","27"
"Out-21","Setúbal","32"
"Out-22","Setúbal","23"
"Out-23","Setúbal","27"
"Out-24","Setúbal","27"
"Out-25","Setúbal","33"
"Out-26","Setúbal","24"
"Out-27","Setúbal","25"
"Out-28","Setúbal","30"
"Out-29","Setúbal","25"
"Out-30","Setúbal","23"
"Out-31","Setúbal","26"
"Nov-01","Setúbal","20"
"Nov-02","Setúbal","28"
"Nov-03","Setúbal","23"
"Nov-04","Setúbal","22"
"Nov-05","Setúbal","31"
"Nov-06","Setúbal","27"
"Nov-07","Setúbal","28"
"Nov-08","Setúbal","25"
"Nov-09","Setúbal","22"
"Nov-10","Setúbal","27"
"Nov-11","Setúbal","25"
"Nov-12","Setúbal","24"
"Nov-13","Setúbal","20"
"Nov-14","Setúbal","27"
"Nov-15","Setúbal","27"
"Nov-16","Setúbal","16"
"Nov-17","Setúbal","16"
"Nov-18","Setúbal","25"
"Nov-19","Setúbal","32"
"Nov-20","Setúbal","35"
"Nov-21","Setúbal","34"
"Nov-22","Setúbal","29"
"Nov-23","Setúbal","26"
"Nov-24","Setúbal","26"
"Nov-25","Setúbal","31"
"Nov-26","Setúbal","29"
"Nov-27","Setúbal","26"
"Nov-28","Setúbal","24"
"Nov-29","Setúbal","26"
"Nov-30","Setúbal","28"
"Dez-01","Setúbal","21"
"Dez-02","Setúbal","26"
"Dez-03","Setúbal","24"
"Dez-04","Setúbal","18"
"Dez-05","Setúbal","22"
"Dez-06","Setúbal","19"
"Dez-07","Setúbal","22"
"Dez-08","Setúbal","28"
"Dez-09","Setúbal","18"
"Dez-10","Setúbal","27"
"Dez-11","Setúbal","25"
"Dez-12","Setúbal","34"
"Dez-13","Setúbal","24"
"Dez-14","Setúbal","24"
"Dez-15","Setúbal","24"
"Dez-16","Setúbal","28"
"Dez-17","Setúbal","23"
"Dez-18","Setúbal","30"
"Dez-19","Setúbal","38"
"Dez-20","Setúbal","30"
"Dez-21","Setúbal","35"
"Dez-22","Setúbal","29"
"Dez-23","Setúbal","29"
"Dez-24","Setúbal","25"
"Dez-25","Setúbal","30"
"Dez-26","Setúbal","33"
"Dez-27","Setúbal","37"
"Dez-28","Setúbal","29"
"Dez-29","Setúbal","30"
"Dez-30","Setúbal","39"
"Dez-31","Setúbal","37"
"Jan-01","Viana do Castelo","7"
"Jan-02","Viana do Castelo","6"
"Jan-03","Viana do Castelo","10"
"Jan-04","Viana do Castelo","5"
"Jan-05","Viana do Castelo","4"
"Jan-06","Viana do Castelo","10"
"Jan-07","Viana do Castelo","12"
"Jan-08","Viana do Castelo","16"
"Jan-09","Viana do Castelo","15"
"Jan-10","Viana do Castelo","13"
"Jan-11","Viana do Castelo","13"
"Jan-12","Viana do Castelo","8"
"Jan-13","Viana do Castelo","9"
"Jan-14","Viana do Castelo","15"
"Jan-15","Viana do Castelo","10"
"Jan-16","Viana do Castelo","8"
"Jan-17","Viana do Castelo","11"
"Jan-18","Viana do Castelo","14"
"Jan-19","Viana do Castelo","10"
"Jan-20","Viana do Castelo","10"
"Jan-21","Viana do Castelo","15"
"Jan-22","Viana do Castelo","14"
"Jan-23","Viana do Castelo","8"
"Jan-24","Viana do Castelo","16"
"Jan-25","Viana do Castelo","18"
"Jan-26","Viana do Castelo","14"
"Jan-27","Viana do Castelo","12"
"Jan-28","Viana do Castelo","14"
"Jan-29","Viana do Castelo","9"
"Jan-30","Viana do Castelo","12"
"Jan-31","Viana do Castelo","11"
"Fev-01","Viana do Castelo","7"
"Fev-02","Viana do Castelo","11"
"Fev-03","Viana do Castelo","7"
"Fev-04","Viana do Castelo","12"
"Fev-05","Viana do Castelo","14"
"Fev-06","Viana do Castelo","6"
"Fev-07","Viana do Castelo","12"
"Fev-08","Viana do Castelo","7"
"Fev-09","Viana do Castelo","14"
"Fev-10","Viana do Castelo","7"
"Fev-11","Viana do Castelo","17"
"Fev-12","Viana do Castelo","14"
"Fev-13","Viana do Castelo","12"
"Fev-14","Viana do Castelo","14"
"Fev-15","Viana do Castelo","7"
"Fev-16","Viana do Castelo","9"
"Fev-17","Viana do Castelo","9"
"Fev-18","Viana do Castelo","14"
"Fev-19","Viana do Castelo","7"
"Fev-20","Viana do Castelo","8"
"Fev-21","Viana do Castelo","15"
"Fev-22","Viana do Castelo","9"
"Fev-23","Viana do Castelo","12"
"Fev-24","Viana do Castelo","14"
"Fev-25","Viana do Castelo","15"
"Fev-26","Viana do Castelo","7"
"Fev-27","Viana do Castelo","10"
"Fev-28","Viana do Castelo","7"
"Mar-01","Viana do Castelo","6"
"Mar-02","Viana do Castelo","4"
"Mar-03","Viana do Castelo","7"
"Mar-04","Viana do Castelo","11"
"Mar-05","Viana do Castelo","15"
"Mar-06","Viana do Castelo","8"
"Mar-07","Viana do Castelo","10"
"Mar-08","Viana do Castelo","16"
"Mar-09","Viana do Castelo","6"
"Mar-10","Viana do Castelo","5"
"Mar-11","Viana do Castelo","4"
"Mar-12","Viana do Castelo","8"
"Mar-13","Viana do Castelo","15"
"Mar-14","Viana do Castelo","12"
"Mar-15","Viana do Castelo","6"
"Mar-16","Viana do Castelo","10"
"Mar-17","Viana do Castelo","3"
"Mar-18","Viana do Castelo","8"
"Mar-19","Viana do Castelo","14"
"Mar-20","Viana do Castelo","14"
"Mar-21","Viana do Castelo","7"
"Mar-22","Viana do Castelo","6"
"Mar-23","Viana do Castelo","10"
"Mar-24","Viana do Castelo","10"
"Mar-25","Viana do Castelo","9"
"Mar-26","Viana do Castelo","11"
"Mar-27","Viana do Castelo","8"
"Mar-28","Viana do Castelo","8"
"Mar-29","Viana do Castelo","5"
"Mar-30","Viana do Castelo","11"
"Mar-31","Viana do Castelo","5"
"Abr-01","Viana do Castelo","13"
"Abr-02","Viana do Castelo","8"
"Abr-03","Viana do Castelo","5"
"Abr-04","Viana do Castelo","7"
"Abr-05","Viana do Castelo","16"
"Abr-06","Viana do Castelo","5"
"Abr-07","Viana do Castelo","5"
"Abr-08","Viana do Castelo","8"
"Abr-09","Viana do Castelo","6"
"Abr-10","Viana do Castelo","13"
"Abr-11","Viana do Castelo","8"
"Abr-12","Viana do Castelo","6"
"Abr-13","Viana do Castelo","7"
"Abr-14","Viana do Castelo","12"
"Abr-15","Viana do Castelo","7"
"Abr-16","Viana do Castelo","8"
"Abr-17","Viana do Castelo","10"
"Abr-18","Viana do Castelo","10"
"Abr-19","Viana do Castelo","8"
"Abr-20","Viana do Castelo","13"
"Abr-21","Viana do Castelo","8"
"Abr-22","Viana do Castelo","8"
"Abr-23","Viana do Castelo","10"
"Abr-24","Viana do Castelo","4"
"Abr-25","Viana do Castelo","4"
"Abr-26","Viana do Castelo","6"
"Abr-27","Viana do Castelo","5"
"Abr-28","Viana do Castelo","6"
"Abr-29","Viana do Castelo","4"
"Abr-30","Viana do Castelo","11"
"Mai-01","Viana do Castelo","8"
"Mai-02","Viana do Castelo","4"
"Mai-03","Viana do Castelo","8"
"Mai-04","Viana do Castelo","6"
"Mai-05","Viana do Castelo","14"
"Mai-06","Viana do Castelo","10"
"Mai-07","Viana do Castelo","4"
"Mai-08","Viana do Castelo","7"
"Mai-09","Viana do Castelo","5"
"Mai-10","Viana do Castelo","12"
"Mai-11","Viana do Castelo","9"
"Mai-12","Viana do Castelo","5"
"Mai-13","Viana do Castelo","6"
"Mai-14","Viana do Castelo","9"
"Mai-15","Viana do Castelo","10"
"Mai-16","Viana do Castelo","8"
"Mai-17","Viana do Castelo","3"
"Mai-18","Viana do Castelo","7"
"Mai-19","Viana do Castelo","5"
"Mai-20","Viana do Castelo","3"
"Mai-21","Viana do Castelo","7"
"Mai-22","Viana do Castelo","9"
"Mai-23","Viana do Castelo","4"
"Mai-24","Viana do Castelo","5"
"Mai-25","Viana do Castelo","7"
"Mai-26","Viana do Castelo","6"
"Mai-27","Viana do Castelo","11"
"Mai-28","Viana do Castelo","13"
"Mai-29","Viana do Castelo","6"
"Mai-30","Viana do Castelo","9"
"Mai-31","Viana do Castelo","7"
"Jun-01","Viana do Castelo","9"
"Jun-02","Viana do Castelo","10"
"Jun-03","Viana do Castelo","9"
"Jun-04","Viana do Castelo","6"
"Jun-05","Viana do Castelo","3"
"Jun-06","Viana do Castelo","9"
"Jun-07","Viana do Castelo","6"
"Jun-08","Viana do Castelo","8"
"Jun-09","Viana do Castelo","13"
"Jun-10","Viana do Castelo","10"
"Jun-11","Viana do Castelo","11"
"Jun-12","Viana do Castelo","5"
"Jun-13","Viana do Castelo","8"
"Jun-14","Viana do Castelo","12"
"Jun-15","Viana do Castelo","11"
"Jun-16","Viana do Castelo","6"
"Jun-17","Viana do Castelo","11"
"Jun-18","Viana do Castelo","10"
"Jun-19","Viana do Castelo","13"
"Jun-20","Viana do Castelo","5"
"Jun-21","Viana do Castelo","8"
"Jun-22","Viana do Castelo","9"
"Jun-23","Viana do Castelo","15"
"Jun-24","Viana do Castelo","7"
"Jun-25","Viana do Castelo","6"
"Jun-26","Viana do Castelo","7"
"Jun-27","Viana do Castelo","2"
"Jun-28","Viana do Castelo","10"
"Jun-29","Viana do Castelo","7"
"Jun-30","Viana do Castelo","7"
"Jul-01","Viana do Castelo","11"
"Jul-02","Viana do Castelo","9"
"Jul-03","Viana do Castelo","5"
"Jul-04","Viana do Castelo","8"
"Jul-05","Viana do Castelo","8"
"Jul-06","Viana do Castelo","12"
"Jul-07","Viana do Castelo","11"
"Jul-08","Viana do Castelo","8"
"Jul-09","Viana do Castelo","8"
"Jul-10","Viana do Castelo","8"
"Jul-11","Viana do Castelo","5"
"Jul-12","Viana do Castelo","10"
"Jul-13","Viana do Castelo","8"
"Jul-14","Viana do Castelo","8"
"Jul-15","Viana do Castelo","11"
"Jul-16","Viana do Castelo","6"
"Jul-17","Viana do Castelo","5"
"Jul-18","Viana do Castelo","7"
"Jul-19","Viana do Castelo","5"
"Jul-20","Viana do Castelo","11"
"Jul-21","Viana do Castelo","5"
"Jul-22","Viana do Castelo","5"
"Jul-23","Viana do Castelo","11"
"Jul-24","Viana do Castelo","7"
"Jul-25","Viana do Castelo","5"
"Jul-26","Viana do Castelo","8"
"Jul-27","Viana do Castelo","6"
"Jul-28","Viana do Castelo","7"
"Jul-29","Viana do Castelo","6"
"Jul-30","Viana do Castelo","6"
"Jul-31","Viana do Castelo","6"
"Ago-01","Viana do Castelo","9"
"Ago-02","Viana do Castelo","3"
"Ago-03","Viana do Castelo","10"
"Ago-04","Viana do Castelo","6"
"Ago-05","Viana do Castelo","7"
"Ago-06","Viana do Castelo","9"
"Ago-07","Viana do Castelo","10"
"Ago-08","Viana do Castelo","9"
"Ago-09","Viana do Castelo","8"
"Ago-10","Viana do Castelo","8"
"Ago-11","Viana do Castelo","6"
"Ago-12","Viana do Castelo","7"
"Ago-13","Viana do Castelo","8"
"Ago-14","Viana do Castelo","9"
"Ago-15","Viana do Castelo","6"
"Ago-16","Viana do Castelo","8"
"Ago-17","Viana do Castelo","4"
"Ago-18","Viana do Castelo","5"
"Ago-19","Viana do Castelo","6"
"Ago-20","Viana do Castelo","9"
"Ago-21","Viana do Castelo","5"
"Ago-22","Viana do Castelo","7"
"Ago-23","Viana do Castelo","13"
"Ago-24","Viana do Castelo","10"
"Ago-25","Viana do Castelo","6"
"Ago-26","Viana do Castelo","8"
"Ago-27","Viana do Castelo","5"
"Ago-28","Viana do Castelo","7"
"Ago-29","Viana do Castelo","6"
"Ago-30","Viana do Castelo","6"
"Ago-31","Viana do Castelo","6"
"Set-01","Viana do Castelo","7"
"Set-02","Viana do Castelo","11"
"Set-03","Viana do Castelo","6"
"Set-04","Viana do Castelo","18"
"Set-05","Viana do Castelo","8"
"Set-06","Viana do Castelo","5"
"Set-07","Viana do Castelo","6"
"Set-08","Viana do Castelo","7"
"Set-09","Viana do Castelo","4"
"Set-10","Viana do Castelo","4"
"Set-11","Viana do Castelo","4"
"Set-12","Viana do Castelo","6"
"Set-13","Viana do Castelo","3"
"Set-14","Viana do Castelo","12"
"Set-15","Viana do Castelo","9"
"Set-16","Viana do Castelo","9"
"Set-17","Viana do Castelo","7"
"Set-18","Viana do Castelo","11"
"Set-19","Viana do Castelo","9"
"Set-20","Viana do Castelo","6"
"Set-21","Viana do Castelo","6"
"Set-22","Viana do Castelo","4"
"Set-23","Viana do Castelo","10"
"Set-24","Viana do Castelo","6"
"Set-25","Viana do Castelo","5"
"Set-26","Viana do Castelo","5"
"Set-27","Viana do Castelo","6"
"Set-28","Viana do Castelo","8"
"Set-29","Viana do Castelo","8"
"Set-30","Viana do Castelo","5"
"Out-01","Viana do Castelo","5"
"Out-02","Viana do Castelo","9"
"Out-03","Viana do Castelo","5"
"Out-04","Viana do Castelo","7"
"Out-05","Viana do Castelo","4"
"Out-06","Viana do Castelo","8"
"Out-07","Viana do Castelo","8"
"Out-08","Viana do Castelo","8"
"Out-09","Viana do Castelo","9"
"Out-10","Viana do Castelo","6"
"Out-11","Viana do Castelo","6"
"Out-12","Viana do Castelo","8"
"Out-13","Viana do Castelo","4"
"Out-14","Viana do Castelo","10"
"Out-15","Viana do Castelo","9"
"Out-16","Viana do Castelo","8"
"Out-17","Viana do Castelo","6"
"Out-18","Viana do Castelo","4"
"Out-19","Viana do Castelo","4"
"Out-20","Viana do Castelo","3"
"Out-21","Viana do Castelo","15"
"Out-22","Viana do Castelo","9"
"Out-23","Viana do Castelo","7"
"Out-24","Viana do Castelo","9"
"Out-25","Viana do Castelo","10"
"Out-26","Viana do Castelo","7"
"Out-27","Viana do Castelo","3"
"Out-28","Viana do Castelo","3"
"Out-29","Viana do Castelo","10"
"Out-30","Viana do Castelo","9"
"Out-31","Viana do Castelo","8"
"Nov-01","Viana do Castelo","10"
"Nov-02","Viana do Castelo","7"
"Nov-03","Viana do Castelo","11"
"Nov-04","Viana do Castelo","6"
"Nov-05","Viana do Castelo","6"
"Nov-06","Viana do Castelo","8"
"Nov-07","Viana do Castelo","4"
"Nov-08","Viana do Castelo","11"
"Nov-09","Viana do Castelo","7"
"Nov-10","Viana do Castelo","3"
"Nov-11","Viana do Castelo","6"
"Nov-12","Viana do Castelo","4"
"Nov-13","Viana do Castelo","9"
"Nov-14","Viana do Castelo","6"
"Nov-15","Viana do Castelo","10"
"Nov-16","Viana do Castelo","6"
"Nov-17","Viana do Castelo","10"
"Nov-18","Viana do Castelo","10"
"Nov-19","Viana do Castelo","8"
"Nov-20","Viana do Castelo","6"
